id,cid,pid,p,ap,v,ciso,u,dt,yoypc,seqpc
18315_13741739_13001_1HFY-2024,18315,13741739,1HFY-2024,1HFY-2024,-109300000.0,INR,1,A,,
18315_13741739_13001_2QFY-2019,18315,13741739,2QFY-2019,2QFY-2019,,INR,1,A,,
18315_13741769_13001_3QFY-2026,18315,13741769,3QFY-2026,3QFY-2026,7754552249.48825,INR,1,E,8.768651632511148,1.4657579216515626
18315_13741769_13001_2QFY-2019,18315,13741769,2QFY-2019,2QFY-2019,4298000000.0,INR,1,A,4.449682859850798,12.76104523034946
18315_13741770_13001_1HFY-2024,18315,13741770,1HFY-2024,1HFY-2024,80000000.0,INR,1,A,-10.614525139664805,
18315_13741770_13001_FY-2016,18315,13741770,FY-2016,FY-2016,,INR,1,A,,
18315_13741770_13001_4QFY-2018,18315,13741770,4QFY-2018,4QFY-2018,4500000.0,INR,1,A,,113.04347826086956
18315_13741770_13001_2QFY-2019,18315,13741770,2QFY-2019,2QFY-2019,700000.0,INR,1,A,101.33079847908746,103.91061452513965
18315_13741771_13001_2QFY-2024,18315,13741771,2QFY-2024,2QFY-2024,,INR,1,A,,
18315_13741773_13001_1HFY-2024,18315,13741773,1HFY-2024,1HFY-2024,-668900000.0,INR,1,A,,
18315_13741775_13001_1QFY-2018,18315,13741775,1QFY-2018,1QFY-2018,1973500000.0,INR,1,A,,
18315_13741775_13001_3QFY-2027,18315,13741775,3QFY-2027,3QFY-2027,3551543459.624255,INR,1,E,8.562937647447761,1.976093796537685
18315_13741775_13001_3QFY-2019,18315,13741775,3QFY-2019,3QFY-2019,2085600000.0,INR,1,A,6.024096385542169,-0.27255773920527904
18315_13766598_13001_2QFY-2026,18315,13766598,2QFY-2026,2QFY-2026,30623912.04,XXX,6,E,6.703526271777001,12.67075805739514
18315_13766598_13001_1HFY-2024,18315,13766598,1HFY-2024,1HFY-2024,51480000.0,XXX,6,A,6.7164179104477615,
18315_13766598_13001_3QFY-2027,18315,13766598,3QFY-2027,3QFY-2027,34290025.0,XXX,6,E,8.74515901250605,1.6383804503504729
18315_13766598_13001_4QFY-2016,18315,13766598,4QFY-2016,4QFY-2016,,XXX,6,A,,
18315_13766598_13001_1HFY-2022,18315,13766598,1HFY-2022,1HFY-2022,40050000.0,XXX,6,A,45.848506919155135,-16.527719883284703
18315_13766598_13001_1QFY-2016,18315,13766598,1QFY-2016,1QFY-2016,,XXX,6,A,,
18315_13766598_13001_FY-2019,18315,13766598,FY-2019,FY-2019,80300000.0,XXX,6,A,11.589772095608671,11.589772095608671
18315_13766598_13001_1HFY-2019,18315,13766598,1HFY-2019,1HFY-2019,37460000.0,XXX,6,A,9.998531786815445,
18315_13766598_13001_2QFY-2019,18315,13766598,2QFY-2019,2QFY-2019,19540000.0,XXX,6,A,10.520361990950226,9.040178571428571
18315_13766599_13001_1HFY-2020,18315,13766599,1HFY-2020,1HFY-2020,334.0670220868241,INR,1,A,-3.434979918881171,
18315_13766599_13001_2QFY-2027,18315,13766599,2QFY-2027,2QFY-2027,366.035513459482,INR,1,E,-0.3050162438799391,-0.21191786019577383
18315_13766599_13001_2QFY-2019,18315,13766599,2QFY-2019,2QFY-2019,347.32855680655064,INR,1,A,-3.7738359605770393,0.8364153580136097
18315_13766601_13001_3QFY-2027,18315,13766601,3QFY-2027,3QFY-2027,5480270924.49482,INR,1,E,10.678071053709646,2.2477022290578565
18315_13766601_13001_FY-2017,18315,13766601,FY-2017,FY-2017,,INR,1,A,,
18315_13766602_13001_1QFY-2017,18315,13766602,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_13766602_13001_3QFY-2019,18315,13766602,3QFY-2019,3QFY-2019,650725000.0000005,INR,1,A,20.48231808924282,22.74587844720258
18315_13766602_13001_4QFY-2018,18315,13766602,4QFY-2018,4QFY-2018,668849999.999999,INR,1,A,,23.838178115163682
18315_13766602_13001_FY-2017,18315,13766602,FY-2017,FY-2017,,INR,1,A,,
18315_13766603_13001_4QFY-2016,18315,13766603,4QFY-2016,4QFY-2016,,INR,1,A,,
18315_13766603_13001_FY-2019,18315,13766603,FY-2019,FY-2019,168200000.0,INR,1,A,,
18315_13766603_13001_2QFY-2019,18315,13766603,2QFY-2019,2QFY-2019,31500000.0,INR,1,A,,3050.0
18315_13766603_13001_4QFY-2017,18315,13766603,4QFY-2017,4QFY-2017,,INR,1,A,,
18315_13766604_13001_FY-2017,18315,13766604,FY-2017,FY-2017,,INR,1,A,,
18315_13766605_13001_1QFY-2018,18315,13766605,1QFY-2018,1QFY-2018,7500000.0,INR,1,A,,
18315_13766605_13001_2QFY-2026,18315,13766605,2QFY-2026,2QFY-2026,,INR,1,E,,
18315_13766605_13001_4QFY-2027,18315,13766605,4QFY-2027,4QFY-2027,,INR,1,E,,
18315_13766605_13001_4QFY-2022,18315,13766605,4QFY-2022,4QFY-2022,-14700000.0,INR,1,A,63.970588235294116,45.75645756457565
18315_13766605_13001_3QFY-2028,18315,13766605,3QFY-2028,3QFY-2028,,INR,1,E,,
18315_13766605_13001_1QFY-2017,18315,13766605,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_13766605_13001_2QFY-2019,18315,13766605,2QFY-2019,2QFY-2019,-34150000.000000246,INR,1,A,,
18315_13766605_13001_FY-2017,18315,13766605,FY-2017,FY-2017,,INR,1,A,,
18315_13766606_13001_1HFY-2024,18315,13766606,1HFY-2024,1HFY-2024,2336000000.0,INR,1,A,,
18315_13798997_13001_2QFY-2026,18315,13798997,2QFY-2026,2QFY-2026,117.073170731707,XXX,2,E,527.1579081729997,684.7696784439989
18315_13798998_13001_1HFY-2021,18315,13798998,1HFY-2021,1HFY-2021,,XXX,2,A,,
18315_13798999_13001_1HFY-2021,18315,13798999,1HFY-2021,1HFY-2021,,XXX,2,A,,
18315_13798999_13001_1QFY-2018,18315,13798999,1QFY-2018,1QFY-2018,89.4682876812655,XXX,2,A,,
18315_13798999_13001_1QFY-2020,18315,13798999,1QFY-2020,1QFY-2020,92.0,XXX,2,A,-570.85517447956,-1728.6846275753007
18315_13798999_13001_2QFY-2026,18315,13798999,2QFY-2026,2QFY-2026,96.1325966850829,XXX,2,E,-350.37669512806957,141.43646408840027
18315_13798999_13001_1HFY-2020,18315,13798999,1HFY-2020,1HFY-2020,,XXX,2,A,,
18315_13798999_13001_1HFY-2022,18315,13798999,1HFY-2022,1HFY-2022,,XXX,2,A,,
18315_13798999_13001_1QFY-2021,18315,13798999,1QFY-2021,1QFY-2021,8.32876712,XXX,2,A,-8367.123288,-7731.50684964384
18315_13798999_13001_FY-2019,18315,13798999,FY-2019,FY-2019,99.01470588235294,XXX,2,A,1070.1118051432943,1070.1118051432943
18315_13799002_13001_1HFY-2018,18315,13799002,1HFY-2018,1HFY-2018,20150000.0,XXX,6,A,,
18315_13799003_13001_4QFY-2019,18315,13799003,4QFY-2019,4QFY-2019,5890000.0,XXX,6,A,8.073394495412845,12.835249042145595
18315_13799003_13001_1QFY-2018,18315,13799003,1QFY-2018,1QFY-2018,5650000.0,XXX,6,A,,
18315_13799003_13001_2QFY-2026,18315,13799003,2QFY-2026,2QFY-2026,6567644.0,XXX,6,E,8.19841845140033,5.7591626409017715
18315_13799004_13001_1QFY-2019,18315,13799004,1QFY-2019,1QFY-2019,16310000.0,XXX,6,A,6.810740013097577,0.5548705302096177
18315_13799004_13001_FY-2027,18315,13799004,FY-2027,FY-2027,104382954.36496666,XXX,6,E,10.692729895402762,10.692729895402762
18315_13799004_13001_1QFY-2016,18315,13799004,1QFY-2016,1QFY-2016,,XXX,6,A,,
18315_13799004_13001_3QFY-2019,18315,13799004,3QFY-2019,3QFY-2019,16310000.0,XXX,6,A,15.42816702052371,-6.639954207212365
18315_13799004_13001_4QFY-2018,18315,13799004,4QFY-2018,4QFY-2018,16220000.0,XXX,6,A,,14.791224345364473
18315_14070068_13001_1HFY-2024,18315,14070068,1HFY-2024,1HFY-2024,34080500000.0,INR,1,A,,
18315_14070069_13001_1HFY-2024,18315,14070069,1HFY-2024,1HFY-2024,17104400000.0,INR,1,A,,
18315_14740865_13001_1QFY-2027,18315,14740865,1QFY-2027,1QFY-2027,336420000.0,INR,1,E,35.0,-6.110108471170479
18315_14740865_13001_3QFY-2027,18315,14740865,3QFY-2027,3QFY-2027,372883500.0,INR,1,E,30.178571428571427,12.665198237885464
18315_15030367_13001_1HFY-2024,18315,15030367,1HFY-2024,1HFY-2024,2199300000.0,INR,1,A,35.88507877664488,
18315_15030367_13001_FY-2017,18315,15030367,FY-2017,FY-2017,,INR,1,A,,
18315_15123880_13001_2QFY-2019,18315,15123880,2QFY-2019,2QFY-2019,44300000.0,XXX,59,A,8.57843137254902,0.0
18315_15123881_13001_FY-2019,18315,15123881,FY-2019,FY-2019,18800000.0,XXX,59,A,-16.332888295505118,-16.332888295505118
18315_15123881_13001_2QFY-2019,18315,15123881,2QFY-2019,2QFY-2019,22470000.0,XXX,59,A,0.0,0.0
18315_15123882_13001_1QFY-2018,18315,15123882,1QFY-2018,1QFY-2018,68270000.0,XXX,59,A,,
18315_15123882_13001_2QFY-2019,18315,15123882,2QFY-2019,2QFY-2019,66769999.99999999,XXX,59,A,5.531847637110783,0.0
18315_15123914_13001_4QFY-2020,18315,15123914,4QFY-2020,4QFY-2020,13.2012866769651,INR,1,A,-4.176978441314881,-7.411890262783722
18315_15123915_13001_FY-2023,18315,15123915,FY-2023,FY-2023,161290000.0,XXX,42,A,16.01760872379911,16.01760872379911
18315_15123915_13001_3QFY-2019,18315,15123915,3QFY-2019,3QFY-2019,73505003.0543675,XXX,42,A,152.42102697241586,3.6558824586834153
18315_15123916_13001_2QFY-2026,18315,15123916,2QFY-2026,2QFY-2026,54.6486090775988,INR,1,E,50.79165864750521,45.06472760275087
18315_15123916_13001_3QFY-2020,18315,15123916,3QFY-2020,3QFY-2020,29.831154991884805,INR,1,A,-1.9234718665766033,5.648139973877943
18315_15123917_13001_1QFY-2020,18315,15123917,1QFY-2020,1QFY-2020,85.8695652173913,INR,1,A,-9.038604358274199,1.6333450739960145
18315_15123917_13001_3QFY-2017,18315,15123917,3QFY-2017,3QFY-2017,,INR,1,A,,
18315_15123917_13001_2QFY-2026,18315,15123917,2QFY-2026,2QFY-2026,99.30489878535047,INR,1,E,-3.009250930139356,-4.974146864475974
18315_15123917_13001_1QFY-2017,18315,15123917,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_15123917_13001_FY-2017,18315,15123917,FY-2017,FY-2017,,INR,1,A,,
18315_15182885_13001_1QFY-2027,18315,15182885,1QFY-2027,1QFY-2027,12.58376452560383,XXX,2,E,-40.38844215641344,18.129739427314284
18315_15182885_13001_4QFY-2016,18315,15182885,4QFY-2016,4QFY-2016,,XXX,2,A,,
18315_15182885_13001_FY-2016,18315,15182885,FY-2016,FY-2016,,XXX,2,A,,
18315_15182885_13001_2QFY-2019,18315,15182885,2QFY-2019,2QFY-2019,11.909390467524231,XXX,2,A,-305.5673668464923,62.51068840716716
18315_32_13001_FY-2039_validation,18315,32,FY-2039,,,,9,,,
18315_5632_13001_2QFY-2018,18315,5632,2QFY-2018,2QFY-2018,6712300000.0,INR,1,A,,6.854832290621965
18315_56_13001_FY-2020_validation,18315,56,FY-2020,,,,9,,,
18315_5632_13001_3QFY-2017,18315,5632,3QFY-2017,3QFY-2017,,INR,1,A,,
18315_57_13001_FY-2022_validation,18315,57,FY-2022,,2.3263236311234925,,9,A,,
18315_5637_13001_2QFY-2017,18315,5637,2QFY-2017,2QFY-2017,,INR,1,A,,
18315_96_13001_FY-2016_validation,18315,96,FY-2016,,,,9,,,
18315_100_13001_FY-2025_validation,18315,100,FY-2025,,,,9,,,
18315_2054_13001_2QFY-2024,18315,2054,2QFY-2024,2QFY-2024,,INR,1,A,,
18315_37_13001_FY-2033_validation,18315,37,FY-2033,,1.6007334671197957,,9,E,,
18315_5640_13001_1QFY-2020,18315,5640,1QFY-2020,1QFY-2020,510100000.0,INR,1,A,12.06063268892812,-24.1639224839623
18315_69_13001_FY-2038_validation,18315,69,FY-2038,,,,9,,,
18315_104_13001_FY-2028_validation,18315,104,FY-2028,,21.5473176764717,,9,E,,
18315_104_13001_FY-2019_validation,18315,104,FY-2019,,,,9,,,
18315_105_13001_FY-2024_validation,18315,105,FY-2024,,,,9,,,
18315_39_13001_FY-2023_validation,18315,39,FY-2023,,0.38015976664477996,,9,A,,
18315_40_13001_FY-2016_validation,18315,40,FY-2016,,,,9,,,
18315_5641_13001_4QFY-2017,18315,5641,4QFY-2017,4QFY-2017,,INR,1,A,,
18315_4616_13001_1QFY-2016,18315,4616,1QFY-2016,1QFY-2016,,INR,1,A,,
18315_71_13001_FY-2029_validation,18315,71,FY-2029,,1.485588670272711,,9,E,,
18315_72_13001_FY-2022_validation,18315,72,FY-2022,,,,9,A,,
18315_5644_13001_3QFY-2028,18315,5644,3QFY-2028,3QFY-2028,8.92921,INR,1,E,13.246296340920532,0.7826299934423261
18315_5644_13001_4QFY-2020,18315,5644,4QFY-2020,4QFY-2020,3.12,INR,1,A,-26.209182398106034,-19.389015274618128
18315_5644_13001_4QFY-2017,18315,5644,4QFY-2017,4QFY-2017,,INR,1,A,,
18315_107_13001_FY-2039_validation,18315,107,FY-2039,,3.8075307102482534,,9,E,,
18315_5645_13001_1HFY-2021,18315,5645,1HFY-2021,1HFY-2021,3.902150524103739,INR,1,A,-56.98432514911915,-44.201529464687354
18315_108_13001_FY-2017_validation,18315,108,FY-2017,,,,9,,,
18315_2062_13001_FY-2018,18315,2062,FY-2018,FY-2018,-585888888.8888899,INR,1,A,,
18315_43_13001_FY-2040_validation,18315,43,FY-2040,,,,9,,,
18315_526_13001_2QFY-2025,18315,526,2QFY-2025,2QFY-2025,326800000.0,INR,1,A,,
18315_43_13001_FY-2016_validation,18315,43,FY-2016,,,,9,,,
18315_44_13001_FY-2038_validation,18315,44,FY-2038,,,,9,,,
18315_44_13001_FY-2039_validation,18315,44,FY-2039,,,,9,,,
18315_5648_13001_4QFY-2028,18315,5648,4QFY-2028,4QFY-2028,2667396124.0563,INR,1,E,40.84479570453194,16.43271664479146
18315_5648_13001_FY-2016,18315,5648,FY-2016,FY-2016,,INR,1,A,,
18315_5648_13001_2QFY-2017,18315,5648,2QFY-2017,2QFY-2017,,INR,1,A,,
18315_74_13001_FY-2030_validation,18315,74,FY-2030,,1.4431159973087058,,9,E,,
18315_74_13001_FY-2032_validation,18315,74,FY-2032,,,,9,,,
18315_75_13001_FY-2039_validation,18315,75,FY-2039,,,,9,,,
18315_76_13001_FY-2023_validation,18315,76,FY-2023,,2.4655831341554477,,9,E,,
18315_5648_13001_1HFY-2025,18315,5648,1HFY-2025,1HFY-2025,3298900000.0,INR,1,A,-5.453972257250945,
18315_5648_13001_FY-2027,18315,5648,FY-2027,FY-2027,9550593872.272345,INR,1,E,13.270464688761935,13.270464688761935
18315_77_13001_FY-2022_validation,18315,77,FY-2022,,3.157883739946245,,9,E,,
18315_48_13001_FY-2024_validation,18315,48,FY-2024,,,,9,,,
18315_5648_13001_2HFY-2021,18315,5648,2HFY-2021,2HFY-2021,3727000000.0,INR,1,A,82.07132388861748,173.8025271818983
18315_5648_13001_1QFY-2016,18315,5648,1QFY-2016,1QFY-2016,,INR,1,A,,
18315_48_13001_FY-2022_validation,18315,48,FY-2022,,,,9,,,
18315_5648_13001_3QFY-2026,18315,5648,3QFY-2026,3QFY-2026,2115107481.973802,INR,1,E,37.93579509415691,7.641448683121277
18315_5648_13001_1HFY-2019,18315,5648,1HFY-2019,1HFY-2019,2057200000.0,INR,1,A,-9.106172403128175,
18315_3084_13001_FY-2016,18315,3084,FY-2016,FY-2016,,XXX,6,A,,
18315_50_13001_FY-2032_validation,18315,50,FY-2032,,9.892818843536629,,9,E,,
18315_3084_13001_2QFY-2016,18315,3084,2QFY-2016,2QFY-2016,,XXX,6,A,,
18315_51_13001_FY-2023_validation,18315,51,FY-2023,,,,9,,,
18315_3084_13001_1QFY-2020,18315,3084,1QFY-2020,1QFY-2020,15640000.0,XXX,6,A,-4.1079092581238505,-9.280742459396752
18315_3084_13001_1HFY-2018,18315,3084,1HFY-2018,1HFY-2018,30030000.0,XXX,6,A,,
18315_78_13001_FY-2024_validation,18315,78,FY-2024,,2.4548157658050007,,9,E,,
18315_78_13001_FY-2033_validation,18315,78,FY-2033,,,,9,,,
18315_91_13001_FY-2033_validation,18315,91,FY-2033,,3.8246333581194594,,9,E,,
18315_91_13001_FY-2028_validation,18315,91,FY-2028,,7.601335075159664,,9,E,,
18315_91_13001_FY-2016_validation,18315,91,FY-2016,,,,9,,,
18315_3084_13001_1QFY-2016,18315,3084,1QFY-2016,1QFY-2016,,XXX,6,A,,
18315_3084_13001_1HFY-2023,18315,3084,1HFY-2023,1HFY-2023,38700000.0,XXX,6,A,22.66244057052298,5.105920695274308
18315_3084_13001_3QFY-2026,18315,3084,3QFY-2026,3QFY-2026,23906105.0,XXX,6,E,3.0879905131522207,7.926100245688134
18315_3084_13001_1HFY-2022,18315,3084,1HFY-2022,1HFY-2022,31550000.0,XXX,6,A,81.32183908045977,-8.44457341845618
18315_95_13001_FY-2016_validation,18315,95,FY-2016,,,,9,,,
18315_3084_13001_1QFY-2026,18315,3084,1QFY-2026,1QFY-2026,21430000.0,XXX,6,A,2.096236303001429,-2.502274795268426
18315_3084_13001_4QFY-2019,18315,3084,4QFY-2019,4QFY-2019,17240000.0,XXX,6,A,6.288532675709001,5.702023298589822
18315_5650_13001_1HFY-2024,18315,5650,1HFY-2024,1HFY-2024,137.1481900872471,INR,1,A,4.731156240320892,
18315_5650_13001_2QFY-2026,18315,5650,2QFY-2026,2QFY-2026,77.69257382483477,INR,1,E,5.1490443789382345,12.252774182672432
18315_2763_13001_FY-2027,18315,2763,FY-2027,FY-2027,6012112447.425286,INR,1,E,16.254527640600273,16.254527640600273
18315_5650_13001_2QFY-2017,18315,5650,2QFY-2017,2QFY-2017,,INR,1,A,,
18315_5650_13001_2QFY-2018,18315,5650,2QFY-2018,2QFY-2018,42.242290748898675,INR,1,A,,6.85483229062195
18315_5650_13001_1HFY-2022,18315,5650,1HFY-2022,1HFY-2022,96.59175275893745,INR,1,A,55.06075328007112,-14.273828336581365
18315_5650_13001_1HFY-2019,18315,5650,1HFY-2019,1HFY-2019,86.97290767469076,INR,1,A,6.382176389102659,
18315_5652_13001_1QFY-2017,18315,5652,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_5652_13001_4QFY-2028,18315,5652,4QFY-2028,4QFY-2028,17916329024.9325,INR,1,E,17.070035570809576,21.464878620313318
18315_5652_13001_2QFY-2027,18315,5652,2QFY-2027,2QFY-2027,13638879639.49565,INR,1,E,9.925742066016205,13.566181326943733
18315_5652_13001_3QFY-2016,18315,5652,3QFY-2016,3QFY-2016,,INR,1,A,,
18315_5652_13001_FY-2017,18315,5652,FY-2017,FY-2017,,INR,1,A,,
18315_5652_13001_2QFY-2019,18315,5652,2QFY-2019,2QFY-2019,7253100000.0,INR,1,A,8.056850855891422,10.393899729079784
18315_5652_13001_1HFY-2023,18315,5652,1HFY-2023,1HFY-2023,20859800000.0,INR,1,A,35.87587365897825,-3.871003419386354
18315_5653_13001_2QFY-2020,18315,5653,2QFY-2020,2QFY-2020,790800000.0,INR,1,A,-8.451030331095161,-1.3349968808484092
18315_5653_13001_4QFY-2027,18315,5653,4QFY-2027,4QFY-2027,1432707726.83991,INR,1,E,-15.285719669994421,-25.717461231047604
18315_5653_13001_FY-2019,18315,5653,FY-2019,FY-2019,3604300000.0,INR,1,A,-2.0117989288530027,-2.0117989288530027
18315_5653_13001_1QFY-2020,18315,5653,1QFY-2020,1QFY-2020,801500000.0,INR,1,A,8.10628540598867,-20.847323721113963
18315_5653_13001_3QFY-2019,18315,5653,3QFY-2019,3QFY-2019,986500000.0,INR,1,A,12.48574686431015,14.204677008566799
18315_5653_13001_3QFY-2028,18315,5653,3QFY-2028,3QFY-2028,1805029261.5781,INR,1,E,-6.413462012932254,0.8335326308044178
18315_5653_13001_2QFY-2018,18315,5653,2QFY-2018,2QFY-2018,1004500000.0,INR,1,A,,21.801867345701467
18315_5653_13001_FY-2018,18315,5653,FY-2018,FY-2018,3678300000.0,INR,1,A,,
18315_5653_13001_3QFY-2017,18315,5653,3QFY-2017,3QFY-2017,,INR,1,A,,
18315_5654_13001_4QFY-2016,18315,5654,4QFY-2016,4QFY-2016,,INR,1,A,,
18315_5654_13001_2QFY-2019,18315,5654,2QFY-2019,2QFY-2019,502000000.0,INR,1,A,-21.19309262166405,10.16019310950211
18315_5654_13001_1QFY-2020,18315,5654,1QFY-2020,1QFY-2020,510100000.0,INR,1,A,11.93767829712555,-22.71212121212121
18315_5654_13001_3QFY-2028,18315,5654,3QFY-2028,3QFY-2028,1421987639.07088,INR,1,E,-5.1638281863148325,0.7825700043818634
18315_5654_13001_2HFY-2021,18315,5654,2HFY-2021,2HFY-2021,2460300000.0,INR,1,A,121.38936380815262,296.69461464043854
18315_5654_13001_1HFY-2020,18315,5654,1HFY-2020,1HFY-2020,1441999999.999999,INR,1,A,50.569071734363625,
18315_5654_13001_4QFY-2017,18315,5654,4QFY-2017,4QFY-2017,,INR,1,A,,
18315_5654_13001_2HFY-2020,18315,5654,2HFY-2020,2HFY-2020,1111300000.0,INR,1,A,,-22.933425797503418
18315_5654_13001_4QFY-2019,18315,5654,4QFY-2019,4QFY-2019,660000000.0,INR,1,A,0.04547521600742066,1.8518518518518516
18315_5655_13001_FY-2016,18315,5655,FY-2016,FY-2016,,INR,1,A,,
18315_5655_13001_2QFY-2017,18315,5655,2QFY-2017,2QFY-2017,,INR,1,A,,
18315_5655_13001_FY-2027,18315,5655,FY-2027,FY-2027,6012112447.425286,INR,1,E,16.254527640600273,16.254527640600273
18315_5655_13001_1HFY-2023,18315,5655,1HFY-2023,1HFY-2023,1621600000.0,INR,1,A,1.8592964824119995,-25.539535310864174
18315_5655_13001_3QFY-2026,18315,5655,3QFY-2026,3QFY-2026,1282370550.85787,INR,1,E,53.33858075545482,8.906391964949675
18315_5655_13001_FY-2018,18315,5655,FY-2018,FY-2018,2349600000.0,INR,1,A,,
18315_5655_13001_4QFY-2019,18315,5655,4QFY-2019,4QFY-2019,660000000.0,INR,1,A,0.04547521600742066,1.8518518518518516
18315_5656_13001_2QFY-2020,18315,5656,2QFY-2020,2QFY-2020,5.86071,INR,1,A,85.65703859044457,82.68989186442687
18315_5656_13001_3QFY-2028,18315,5656,3QFY-2028,3QFY-2028,8.92921,INR,1,E,-5.181546314347839,0.7826299934423261
18315_5656_13001_3QFY-2020,18315,5656,3QFY-2020,3QFY-2020,3.870440251572327,INR,1,A,-4.8681270352137975,-33.95953303315935
18315_5656_13001_1HFY-2022,18315,5656,1HFY-2022,1HFY-2022,10.016484415306598,INR,1,A,156.69138987423412,-35.29244401089298
18315_5656_13001_FY-2028,18315,5656,FY-2028,FY-2028,42.78633116484934,INR,1,E,14.416547537198124,14.416547537198124
18315_5657_13001_4QFY-2016,18315,5657,4QFY-2016,4QFY-2016,,INR,1,A,,
18315_5657_13001_2QFY-2028,18315,5657,2QFY-2028,2QFY-2028,2276012376.21938,INR,1,E,-2.209368650130603,8.823393379407966
18315_5657_13001_3QFY-2019,18315,5657,3QFY-2019,3QFY-2019,1208300000.0,INR,1,A,9.885412877409967,10.944816821228537
18315_5657_13001_2HFY-2021,18315,5657,2HFY-2021,2HFY-2021,3727000000.0,INR,1,A,82.07132388861748,173.8025271818983
18315_5657_13001_FY-2018,18315,5657,FY-2018,FY-2018,4563600000.0,INR,1,A,,
18315_5657_13001_2HFY-2020,18315,5657,2HFY-2020,2HFY-2020,2047000000.0,INR,1,A,,-3.077651515151515
18315_300075_13001_FY-2027,18315,300075,FY-2027,FY-2027,13.505533428670452,XXX,2,E,43.71560110537178,43.71560110537178
18315_300075_13001_3QFY-2017,18315,300075,3QFY-2017,3QFY-2017,,XXX,2,A,,
18315_560_13001_2QFY-2024,18315,560,2QFY-2024,2QFY-2024,,INR,1,A,,
18315_560_13001_FY-2018,18315,560,FY-2018,FY-2018,1745100000.0,INR,1,A,,
18315_300080_13001_4QFY-2028,18315,300080,4QFY-2028,4QFY-2028,2181491874.0563,INR,1,E,52.26356591710201,20.856316320826103
18315_300080_13001_3QFY-2016,18315,300080,3QFY-2016,3QFY-2016,,INR,1,A,,
18315_300080_13001_1HFY-2025,18315,300080,1HFY-2025,1HFY-2025,2473800000.0,INR,1,A,-12.379130804377855,
18315_300080_13001_1HFY-2018,18315,300080,1HFY-2018,1HFY-2018,1829200000.0,INR,1,A,,
18315_300080_13001_4QFY-2026,18315,300080,4QFY-2026,4QFY-2026,1691223393.811266,INR,1,E,78.15478708640745,0.6604208285693068
18315_300080_13001_FY-2018,18315,300080,FY-2018,FY-2018,3678300000.0,INR,1,A,,
18315_300080_13001_2HFY-2020,18315,300080,2HFY-2020,2HFY-2020,1485800000.0,INR,1,A,,-6.688438108396659
18315_300081_13001_4QFY-2019,18315,300081,4QFY-2019,4QFY-2019,4.16623804135377,XXX,2,A,,-831.9508822956377
18315_300084_13001_2QFY-2020,18315,300084,2QFY-2020,2QFY-2020,-1.334996880848409,XXX,2,A,-1784.4303597870257,1951.2326840265555
18315_300084_13001_3QFY-2026,18315,300084,3QFY-2026,3QFY-2026,9.131765424783882,XXX,2,E,1304.4882395710183,252.2608129504069
18315_2763_13001_3QFY-2026,18315,2763,3QFY-2026,3QFY-2026,1282370550.85787,INR,1,E,53.33858075545482,8.906391964949675
18315_300086_13001_1QFY-2020,18315,300086,1QFY-2020,1QFY-2020,-14.144313206019795,XXX,2,A,-174.23079796318692,-2162.5593526627263
18315_567_13001_2QFY-2025,18315,567,2QFY-2025,2QFY-2025,3394500000.0,INR,1,A,,
18315_300088_13001_2QFY-2028,18315,300088,2QFY-2028,2QFY-2028,14599509171.9332,INR,1,E,7.043317030643395,11.336415248742385
18315_300088_13001_1QFY-2020,18315,300088,1QFY-2020,1QFY-2020,6999900000.0,INR,1,A,6.540135764512496,-14.144313206019795
18315_300088_13001_1HFY-2019,18315,300088,1HFY-2019,1HFY-2019,13823300000.0,INR,1,A,6.382176389102663,
18315_300094_13001_4QFY-2022,18315,300094,4QFY-2022,4QFY-2022,-2.196578601072996,XXX,2,A,-1171.7296677170998,-793.9152858498738
18315_300095_13001_FY-2017,18315,300095,FY-2017,FY-2017,,XXX,2,A,,
18315_300095_13001_1QFY-2020,18315,300095,1QFY-2020,1QFY-2020,-13.803481373027493,XXX,2,A,556.8551607733815,-1554.9736442132848
18315_300096_13001_1QFY-2020,18315,300096,1QFY-2020,1QFY-2020,9.461832455324975,XXX,2,A,1665.1938868899992,707.1560114190637
18315_300096_13001_3QFY-2020,18315,300096,3QFY-2020,3QFY-2020,-7.862285856161549,XXX,2,A,-1774.7698733571517,-448.334911940643
18315_300097_13001_FY-2017,18315,300097,FY-2017,FY-2017,,XXX,2,A,,
18315_300097_13001_1QFY-2020,18315,300097,1QFY-2020,1QFY-2020,3.374900311752338,XXX,2,A,479.0095794562716,68.9636673611166
18315_300097_13001_4QFY-2019,18315,300097,4QFY-2019,4QFY-2019,2.685263638141172,XXX,2,A,,-533.1332121501597
18315_300098_13001_4QFY-2017,18315,300098,4QFY-2017,4QFY-2017,,INR,1,A,,
18315_300098_13001_1QFY-2028,18315,300098,1QFY-2028,1QFY-2028,5022664705.4671,INR,1,E,5.850512351502577,-3.3598700459201845
18315_300099_13001_1QFY-2020,18315,300099,1QFY-2020,1QFY-2020,15.1387876969671,XXX,2,A,40.40764248597206,5.98606630781493
18315_300100_13001_3QFY-2018,18315,300100,3QFY-2018,3QFY-2018,43.01681892431484,XXX,2,A,,432.0693900105553
